1343136113000;6440.02;
1343136114000;6440.19;
1343136115000;6440.22;
1343136116000;6440.5;
1343136117000;6440.52;
1343136118000;6440.58;
1343136119000;6440.81;
1343136120000;6440.81;
1343136121000;6440.94;
1343136122000;6440.98;
1343136123000;6442.07;
1343136124000;6443.39;
1343136125000;6443.4;
1343136126000;6443.4;
1343136127000;6443.37;
1343136128000;6443.16;
1343136129000;6443.06;
1343136130000;6442.91;
1343136131000;6442.91;
1343136132000;6442.91;
1343136133000;6442.84;
1343136134000;6442.99;
1343136135000;6442.95;
1343136136000;6442.95;
1343136137000;6442.95;
1343136138000;6442.95;
1343136139000;6442.95;
1343136140000;6443.07;
1343136141000;6443.02;
1343136142000;6443.04;
1343136143000;6443.47;
1343136144000;6448.62;
1343136145000;6449.64;
1343136146000;6450.13;
1343136147000;6450.56;
1343136148000;6450.61;
1343136149000;6451.76;
1343136150000;6451.61;
1343136151000;6451.31;
1343136152000;6451.09;
1343136153000;6451.04;
1343136154000;6451.04;
1343136155000;6451.22;
1343136156000;6451.17;
1343136157000;6451.16;
1343136158000;6451.3;
1343136159000;6451.09;
1343136160000;6451.09;
1343136161000;6448.24;
1343136162000;6448.26;
1343136163000;6448.31;
1343136164000;6448.37;
1343136165000;6447.56;
1343136166000;6447.49;
1343136167000;6447.29;
1343136168000;6447.12;
1343136169000;6447.31;
1343136170000;6446.4;
1343136171000;6446.14;
1343136172000;6446.45;
1343136173000;6446.42;
1343136174000;6446.18;
1343136175000;6446.46;
1343136176000;6446.27;
1343136177000;6446.29;
1343136178000;6445.98;
1343136179000;6445.93;
1343136180000;6445.93;
1343136181000;6445.82;
1343136182000;6445.95;
1343136183000;6445.91;
1343136184000;6445.88;
1343136185000;6445.99;
1343136186000;6446.0;
1343136187000;6446.06;
1343136188000;6446.1;
1343136189000;6445.78;
1343136190000;6446.05;
1343136191000;6446.05;
1343136192000;6446.13;
1343136193000;6446.12;
1343136194000;6446.06;
1343136195000;6445.87;
1343136196000;6446.08;
1343136197000;6446.43;
1343136198000;6446.42;
1343136199000;6446.6;
1343136200000;6446.63;
